,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
51,2014-11-07,208.15182909302965,-1105.2106518240769,2684.5353516186524,208.15182909302965,208.15182909302965,590.9991902356217,590.9991902356217,590.9991902356217,12.319763637906338,12.319763637906338,12.319763637906338,578.6794265977153,578.6794265977153,578.6794265977153,0.0,0.0,0.0,799.1510193286513
52,2014-11-08,208.56228121165708,-1121.6964180591715,2663.3235624394365,208.56228121165708,208.56228121165708,585.06662788444,585.06662788444,585.06662788444,11.842181351973554,11.842181351973554,11.842181351973554,573.2244465324663,573.2244465324663,573.2244465324663,0.0,0.0,0.0,793.628909096097
53,2014-11-09,208.97273333028457,-1047.261632076733,2573.3583594590104,208.97273333028457,208.97273333028457,566.9915407892165,566.9915407892165,566.9915407892165,1.8510311181866952,1.8510311181866952,1.8510311181866952,565.1405096710298,565.1405096710298,565.1405096710298,0.0,0.0,0.0,775.964274119501
54,2014-11-10,209.383185448912,-1242.9396769718783,2766.377088697036,209.383185448912,209.383185448912,538.4175657687036,538.4175657687036,538.4175657687036,-16.764356812144065,-16.764356812144065,-16.764356812144065,555.1819225808478,555.1819225808478,555.1819225808478,0.0,0.0,0.0,747.8007512176157
55,2014-11-11,209.79363756753943,-1291.633689802661,2559.29113516391,209.79363756753943,209.79363756753943,539.0410767618442,539.0410767618442,539.0410767618442,-5.129101086940312,-5.129101086940312,-5.129101086940312,544.1701778487845,544.1701778487845,544.1701778487845,0.0,0.0,0.0,748.8347143293837
56,2014-11-12,210.20408968616692,-1133.2779790758095,2469.79927893986,210.20408968616692,210.20408968616692,531.0215385340534,531.0215385340534,531.0215385340534,-1.9526767923222423,-1.9526767923222423,-1.9526767923222423,532.9742153263757,532.9742153263757,532.9742153263757,0.0,0.0,0.0,741.2256282202204
57,2014-11-13,210.61454180479436,-1138.3266031169164,2578.647813060577,210.61454180479436,210.61454180479436,520.3221690061706,520.3221690061706,520.3221690061706,-2.1668414166131416,-2.1668414166131416,-2.1668414166131416,522.4890104227838,522.4890104227838,522.4890104227838,0.0,0.0,0.0,730.936710810965
58,2014-11-14,211.0249939234218,-1295.1498380028288,2644.49140516983,211.0249939234218,211.0249939234218,525.9327742737978,525.9327742737978,525.9327742737978,12.319763637893084,12.319763637893084,12.319763637893084,513.6130106359047,513.6130106359047,513.6130106359047,0.0,0.0,0.0,736.9577681972196
59,2014-11-15,211.43544604204922,-1183.895900021512,2692.670701976827,211.43544604204922,211.43544604204922,519.0671631419538,519.0671631419538,519.0671631419538,11.842181351974599,11.842181351974599,11.842181351974599,507.2249817899792,507.2249817899792,507.2249817899792,0.0,0.0,0.0,730.502609184003
60,2014-11-16,211.8458981606767,-1232.5838054329095,2684.0113943884257,211.8458981606767,211.8458981606767,506.01188243310116,506.01188243310116,506.01188243310116,1.8510311181708676,1.8510311181708676,1.8510311181708676,504.1608513149303,504.1608513149303,504.1608513149303,0.0,0.0,0.0,717.8577805937779
61,2014-11-17,212.25635027930414,-1106.5355022623123,2762.8541179507883,212.25635027930412,212.25635027930412,488.42678962259913,488.42678962259913,488.42678962259913,-16.764356812155082,-16.764356812155082,-16.764356812155082,505.19114643475416,505.19114643475416,505.19114643475416,0.0,0.0,0.0,700.6831399019032
62,2014-11-18,212.66680239793158,-1183.3273303250555,2640.161998805217,212.66680239793158,212.66680239793158,505.8705187255283,505.8705187255283,505.8705187255283,-5.129101086937607,-5.129101086937607,-5.129101086937607,510.99961981246594,510.99961981246594,510.99961981246594,0.0,0.0,0.0,718.5373211234598
63,2014-11-19,213.07725451655907,-1138.9019728450494,2780.1043061912906,213.07725451655907,213.07725451655907,520.2109571459814,520.2109571459814,520.2109571459814,-1.9526767923166715,-1.9526767923166715,-1.9526767923166715,522.1636339382981,522.1636339382981,522.1636339382981,0.0,0.0,0.0,733.2882116625404
64,2014-11-20,213.4877066351865,-1256.5536225662192,2822.1239472516154,213.4877066351865,213.4877066351865,536.9699972787464,536.9699972787464,536.9699972787464,-2.166841416614649,-2.166841416614649,-2.166841416614649,539.1368386953611,539.1368386953611,539.1368386953611,0.0,0.0,0.0,750.4577039139328
65,2014-11-21,213.89815875381393,-1189.233830631283,2631.2557489881733,213.89815875381393,213.89815875381393,574.554388517482,574.554388517482,574.554388517482,12.319763637889636,12.319763637889636,12.319763637889636,562.2346248795924,562.2346248795924,562.2346248795924,0.0,0.0,0.0,788.452547271296
66,2014-11-22,214.30861087244142,-1020.2625392810222,2823.126433678361,214.30861087244142,214.30861087244142,603.4649525386482,603.4649525386482,603.4649525386482,11.84218135197376,11.84218135197376,11.84218135197376,591.6227711866744,591.6227711866744,591.6227711866744,0.0,0.0,0.0,817.7735634110895
67,2014-11-23,214.71906299106885,-1111.3482934005988,2671.552277385328,214.71906299106885,214.71906299106885,629.1606560153585,629.1606560153585,629.1606560153585,1.8510311181580292,1.8510311181580292,1.8510311181580292,627.3096248972005,627.3096248972005,627.3096248972005,0.0,0.0,0.0,843.8797190064274
68,2014-11-24,215.12951510969629,-1020.1321456214705,2944.206397606765,215.12951510969629,215.12951510969629,652.3777123119067,652.3777123119067,652.3777123119067,-16.76435681213745,-16.76435681213745,-16.76435681213745,669.1420691240442,669.1420691240442,669.1420691240442,0.0,0.0,0.0,867.507227421603
69,2014-11-25,215.53996722832375,-1077.2564378233017,2932.8232480841743,215.53996722832375,215.53996722832375,711.6763331967737,711.6763331967737,711.6763331967737,-5.129101086955429,-5.129101086955429,-5.129101086955429,716.8054342837291,716.8054342837291,716.8054342837291,0.0,0.0,0.0,927.2163004250974
70,2014-11-26,215.9504193469512,-943.3224608326018,2916.7242393802594,215.9504193469512,215.9504193469512,767.8747340776284,767.8747340776284,767.8747340776284,-1.9526767923111452,-1.9526767923111452,-1.9526767923111452,769.8274108699396,769.8274108699396,769.8274108699396,0.0,0.0,0.0,983.8251534245796
71,2014-11-27,216.36087146557864,-1048.3352726562416,2952.9466001865353,216.36087146557864,216.36087146557864,825.4190759010146,825.4190759010146,825.4190759010146,-2.166841416616157,-2.166841416616157,-2.166841416616157,827.5859173176308,827.5859173176308,827.5859173176308,0.0,0.0,0.0,1041.7799473665932
72,2014-11-28,216.77132358420607,-851.2769607201265,2989.832466830078,216.77132358420607,216.77132358420607,901.6405371185816,901.6405371185816,901.6405371185816,12.319763637886188,12.319763637886188,12.319763637886188,889.3207734806954,889.3207734806954,889.3207734806954,0.0,0.0,0.0,1118.4118607027876
73,2014-11-29,217.1817757028335,-680.6111065394068,3157.6010042918333,217.18177570283353,217.18177570283353,965.9911111600005,965.9911111600005,965.9911111600005,11.842181351988618,11.842181351988618,11.842181351988618,954.1489298080118,954.1489298080118,954.1489298080118,0.0,0.0,0.0,1183.172886862834
74,2014-11-30,217.59222783200298,-780.2676314019651,3203.51114040681,217.59222783200298,217.59222783200298,1022.9339385210061,1022.9339385210061,1022.9339385210061,1.8510311181839114,1.8510311181839114,1.8510311181839114,1021.0829074028221,1021.0829074028221,1021.0829074028221,0.0,0.0,0.0,1240.526166353009
75,2014-12-01,218.00267996117242,-577.1559806585067,3317.1980024764594,218.00267996117242,218.00267996117242,1072.2876606044836,1072.2876606044836,1072.2876606044836,-16.76435681214846,-16.76435681214846,-16.76435681214846,1089.052017416632,1089.052017416632,1089.052017416632,0.0,0.0,0.0,1290.290340565656
76,2014-12-02,218.41313209034186,-519.5297127909125,3378.4897605812703,218.41313209034186,218.41313209034186,1151.796750974173,1151.796750974173,1151.796750974173,-5.129101086931866,-5.129101086931866,-5.129101086931866,1156.9258520611047,1156.9258520611047,1156.9258520611047,0.0,0.0,0.0,1370.2098830645148
77,2014-12-03,218.8235842195113,-424.01533834007614,3416.5746991541614,218.8235842195113,218.8235842195113,1221.586799269995,1221.586799269995,1221.586799269995,-1.9526767923056154,-1.9526767923056154,-1.9526767923056154,1223.5394760623008,1223.5394760623008,1223.5394760623008,0.0,0.0,0.0,1440.4103834895063
78,2014-12-04,219.23403634868072,-278.50544232548054,3444.5722253096214,219.23403634868072,219.23403634868072,1285.5528570467898,1285.5528570467898,1285.5528570467898,-2.166841416594646,-2.166841416594646,-2.166841416594646,1287.7196984633845,1287.7196984633845,1287.7196984633845,0.0,0.0,0.0,1504.7868933954705
79,2014-12-05,219.6444884778502,-150.4626894221158,3431.256968351468,219.6444884778502,219.6444884778502,1360.6315353624764,1360.6315353624764,1360.6315353624764,12.319763637890063,12.319763637890063,12.319763637890063,1348.3117717245864,1348.3117717245864,1348.3117717245864,0.0,0.0,0.0,1580.2760238403266
80,2014-12-06,220.05494060701966,-232.55160980020125,3454.7941592723864,220.05494060701966,220.05494060701966,1416.0480304607056,1416.0480304607056,1416.0480304607056,11.842181351981816,11.842181351981816,11.842181351981816,1404.2058491087237,1404.2058491087237,1404.2058491087237,0.0,0.0,0.0,1636.1029710677253
81,2014-12-07,220.46539273618907,-93.03747820990272,3600.606474479582,220.46539273618907,220.46539273618907,1456.2135640319318,1456.2135640319318,1456.2135640319318,1.851031118168086,1.851031118168086,1.851031118168086,1454.3625329137637,1454.3625329137637,1454.3625329137637,0.0,0.0,0.0,1676.6789567681208
82,2014-12-08,220.87584486535854,-148.932923345025,3690.378310272872,220.87584486535854,220.87584486535854,1481.0725085311196,1481.0725085311196,1481.0725085311196,-16.764356812146236,-16.764356812146236,-16.764356812146236,1497.8368653432658,1497.8368653432658,1497.8368653432658,0.0,0.0,0.0,1701.948353396478
83,2014-12-09,221.28629699452796,-160.49379149674868,3596.6045085157534,221.28629699452796,221.28629699452796,1528.671049177864,1528.671049177864,1528.671049177864,-5.12910108697054,-5.12910108697054,-5.12910108697054,1533.8001502648347,1533.8001502648347,1533.8001502648347,0.0,0.0,0.0,1749.957346172392
84,2014-12-10,221.69674912369743,13.99247397153485,3598.7158705913225,221.69674912369743,221.69674912369743,1559.6063701773242,1559.6063701773242,1559.6063701773242,-1.9526767923243966,-1.9526767923243966,-1.9526767923243966,1561.5590469696485,1561.5590469696485,1561.5590469696485,0.0,0.0,0.0,1781.3031193010215
85,2014-12-11,222.10720125286687,-189.37789060765192,3869.798244463259,222.10720125286687,222.10720125286687,1578.4046035576034,1578.4046035576034,1578.4046035576034,-2.1668414166294494,-2.1668414166294494,-2.1668414166294494,1580.5714449742327,1580.5714449742327,1580.5714449742327,0.0,0.0,0.0,1800.5118048104703
86,2014-12-12,222.51765338203631,-170.33105978377793,3584.878948132832,222.51765338203631,222.51765338203631,1602.7784738212208,1602.7784738212208,1602.7784738212208,12.319763637886615,12.319763637886615,12.319763637886615,1590.458710183334,1590.458710183334,1590.458710183334,0.0,0.0,0.0,1825.2961272032571
87,2014-12-13,222.92810551120576,-111.65767912294287,3975.0725043816656,222.92810551120576,222.92810551120576,1602.8561666079856,1602.8561666079856,1602.8561666079856,11.842181351975016,11.842181351975016,11.842181351975016,1591.0139852560105,1591.0139852560105,1591.0139852560105,0.0,0.0,0.0,1825.7842721191914
88,2014-12-14,223.33855764037523,-63.84449621355693,3733.6698149366584,223.33855764037523,223.33855764037523,1584.057359474162,1584.057359474162,1584.057359474162,1.8510311181522572,1.8510311181522572,1.8510311181522572,1582.20632835601,1582.20632835601,1582.20632835601,0.0,0.0,0.0,1807.3959171145373
